state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,year,month,season,state_code,district_code,market_code,commodity_code,variety_code,grade_code,price_difference
kerala,kottayam,pampady,tomato,other,faq,2025-05-19,2800,4000,3000,2025,5,zaid,5,33,55,9,4,1,1200
kerala,kozhikode(calicut),mukkom,amaranthus,amaranthus,faq,2025-05-19,2400,2800,2600,2025,5,zaid,5,34,57,56,123,1,400
kerala,kozhikode(calicut),mukkom,banana - green,banana - green,faq,2025-05-19,3500,4200,4000,2025,5,zaid,5,34,57,57,52,1,700
kerala,kozhikode(calicut),mukkom,bitter gourd,bitter gourd,faq,2025-05-19,7000,7400,7200,2025,5,zaid,5,34,57,54,56,1,400
kerala,kozhikode(calicut),mukkom,bottle gourd,bottle gourd,faq,2025-05-19,2400,2600,2500,2025,5,zaid,5,34,57,7,26,1,200
kerala,kozhikode(calicut),mukkom,brinjal,brinjal,faq,2025-05-19,3000,3600,3400,2025,5,zaid,5,34,57,30,48,1,600
kerala,kozhikode(calicut),mukkom,tomato,tomato,faq,2025-05-19,1800,2100,2000,2025,5,zaid,5,34,57,9,10,1,300
kerala,kozhikode(calicut),palayam,amphophalus,other,faq,2025-05-19,6000,6000,6000,2025,5,zaid,5,34,58,68,4,1,0
kerala,kozhikode(calicut),palayam,coconut seed,other,faq,2025-05-19,6800,6800,6800,2025,5,zaid,5,34,58,69,4,1,0
kerala,kozhikode(calicut),palayam,french beans (frasbean),other,faq,2025-05-19,6500,6500,6500,2025,5,zaid,5,34,58,45,4,1,0
kerala,kozhikode(calicut),palayam,onion,other,faq,2025-05-19,1700,1700,1700,2025,5,zaid,5,34,58,12,4,1,0
kerala,kozhikode(calicut),perambra,amphophalus,amphophalus,faq,2025-05-19,7200,8000,7500,2025,5,zaid,5,34,192,68,63,1,800
kerala,kozhikode(calicut),perambra,beetroot,other,faq,2025-05-19,4500,5500,5000,2025,5,zaid,5,34,192,58,4,1,1000
kerala,kozhikode(calicut),perambra,potato,other,faq,2025-05-19,2500,2800,2700,2025,5,zaid,5,34,192,31,4,1,300
kerala,kozhikode(calicut),quilandy,amphophalus,other,faq,2025-05-19,6300,6500,6400,2025,5,zaid,5,34,59,68,4,1,200
kerala,kozhikode(calicut),quilandy,banana - green,other,faq,2025-05-19,4400,4500,4500,2025,5,zaid,5,34,59,57,4,1,100
kerala,kozhikode(calicut),quilandy,green chilli,other,faq,2025-05-19,4200,4500,4400,2025,5,zaid,5,34,59,36,4,1,300
kerala,kozhikode(calicut),quilandy,onion,other,faq,2025-05-19,2100,2200,2100,2025,5,zaid,5,34,59,12,4,1,100
kerala,kozhikode(calicut),vengeri(kozhikode),cucumbar(kheera),cucumbar,faq,2025-05-19,2600,2900,2900,2025,5,zaid,5,34,60,8,42,1,300
kerala,kozhikode(calicut),vengeri(kozhikode),pumpkin,pumpkin,faq,2025-05-19,900,1200,1200,2025,5,zaid,5,34,60,64,61,1,300
kerala,malappuram,kottakkal,banana,nendra bale,large,2025-05-19,5600,5800,5700,2025,5,zaid,5,35,61,40,65,4,200
kerala,malappuram,kottakkal,beans,other,faq,2025-05-19,8800,9000,8900,2025,5,zaid,5,35,61,72,4,1,200
kerala,malappuram,kottakkal,brinjal,other,faq,2025-05-19,1800,2000,1900,2025,5,zaid,5,35,61,30,4,1,200
kerala,malappuram,kottakkal,capsicum,other,faq,2025-05-19,4400,4600,4500,2025,5,zaid,5,35,61,44,4,1,200
kerala,malappuram,kottakkal,drumstick,other,faq,2025-05-19,7300,7500,7400,2025,5,zaid,5,35,61,23,4,1,200
kerala,malappuram,kottakkal,guava,banarasi,large,2025-05-19,5600,5800,5700,2025,5,zaid,5,35,61,77,131,4,200
kerala,malappuram,kottakkal,water melon,other,large,2025-05-19,1200,1400,1300,2025,5,zaid,5,35,61,39,4,4,200
kerala,malappuram,perinthalmanna,banana,other,large,2025-05-19,5500,6400,6000,2025,5,zaid,5,35,62,40,4,4,900
kerala,malappuram,perinthalmanna,cauliflower,cauliflower,faq,2025-05-19,2500,3000,2800,2025,5,zaid,5,35,62,16,67,1,500
kerala,malappuram,perinthalmanna,green chilli,green chilly,faq,2025-05-19,3500,4500,4000,2025,5,zaid,5,35,62,36,29,1,1000
kerala,palakad,koduvayoor,beetroot,other,faq,2025-05-19,3500,3900,3700,2025,5,zaid,5,36,63,58,4,1,400
kerala,palakad,koduvayoor,brinjal,other,faq,2025-05-19,2400,2800,2600,2025,5,zaid,5,36,63,30,4,1,400
kerala,palakad,koduvayoor,cluster beans,other,faq,2025-05-19,2800,3200,3000,2025,5,zaid,5,36,63,33,4,1,400
kerala,palakad,koduvayoor,french beans (frasbean),other,faq,2025-05-19,8500,8900,8700,2025,5,zaid,5,36,63,45,4,1,400
kerala,palakad,koduvayoor,green avare (w),other,faq,2025-05-19,6800,7200,7000,2025,5,zaid,5,36,63,109,4,1,400
kerala,palakad,koduvayoor,lime,other,medium,2025-05-19,9000,9400,9200,2025,5,zaid,5,36,63,75,4,3,400
kerala,palakad,koduvayoor,mango,other,medium,2025-05-19,1000,1800,1400,2025,5,zaid,5,36,63,14,4,3,800
kerala,palakad,koduvayoor,snakeguard,other,faq,2025-05-19,2600,3000,2800,2025,5,zaid,5,36,63,65,4,1,400
kerala,palakad,koduvayoor,tomato,other,faq,2025-05-19,2000,2400,2200,2025,5,zaid,5,36,63,9,4,1,400
kerala,thirssur,irinjalakkuda,ashgourd,other,faq,2025-05-19,2000,2000,2000,2025,5,zaid,5,38,66,60,4,1,0
kerala,thirssur,irinjalakkuda,banana,other,large,2025-05-19,5500,5500,5500,2025,5,zaid,5,38,66,40,4,4,0
kerala,thirssur,thrissur,amaranthus,amaranthus,faq,2025-05-19,1800,1800,1800,2025,5,zaid,5,38,67,56,123,1,0
kerala,thirssur,thrissur,elephant yam (suran),other,faq,2025-05-19,5100,5100,5100,2025,5,zaid,5,38,67,24,4,1,0
kerala,thirssur,thrissur,lemon,other,faq,2025-05-19,10000,10000,10000,2025,5,zaid,5,38,67,25,4,1,0
kerala,thirssur,thrissur,mango (raw-ripe),mango - raw-ripe,faq,2025-05-19,3500,3500,3500,2025,5,zaid,5,38,67,41,36,1,0
kerala,thirssur,thrissur,onion,onion,faq,2025-05-19,2000,2000,2000,2025,5,zaid,5,38,67,12,9,1,0
kerala,thirssur,thrissur,tomato,tomato,faq,2025-05-19,1500,1500,1500,2025,5,zaid,5,38,67,9,10,1,0
kerala,thiruvananthapuram,parassala,bhindi(ladies finger),other,faq,2025-05-19,2800,3000,2800,2025,5,zaid,5,39,68,11,4,1,200
kerala,thiruvananthapuram,parassala,drumstick,drumstick,faq,2025-05-19,5800,6000,5800,2025,5,zaid,5,39,68,23,18,1,200
kerala,thiruvananthapuram,parassala,tomato,tomato,faq,2025-05-19,2800,3000,2800,2025,5,zaid,5,39,68,9,10,1,200
nagaland,kohima,kohima,cabbage,cabbage,faq,2025-05-19,4000,4200,4100,2025,5,zaid,7,41,70,55,53,1,200
nagaland,kohima,kohima,potato,potato,faq,2025-05-19,4000,4200,4100,2025,5,zaid,7,41,70,31,51,1,200
odisha,balasore,jaleswar,garlic,other,faq,2025-05-19,5800,6200,6000,2025,5,zaid,8,42,71,50,4,1,400
odisha,balasore,jaleswar,pointed gourd (parval),other,faq,2025-05-19,2000,2400,2200,2025,5,zaid,8,42,71,15,4,1,400
odisha,balasore,nilagiri,pumpkin,other,faq,2025-05-19,700,800,750,2025,5,zaid,8,42,193,64,4,1,100
odisha,balasore,nilagiri,water melon,other,medium,2025-05-19,1400,1500,1450,2025,5,zaid,8,42,193,39,4,3,100
odisha,bargarh,attabira,bhindi(ladies finger),bhindi,faq,2025-05-19,3500,4000,3500,2025,5,zaid,8,43,72,11,8,1,500
odisha,bargarh,attabira,bitter gourd,bitter gourd,faq,2025-05-19,3500,4000,3500,2025,5,zaid,8,43,72,54,56,1,500
odisha,bargarh,attabira,green chilli,other,faq,2025-05-19,5000,6000,5500,2025,5,zaid,8,43,72,36,4,1,1000
odisha,bargarh,attabira,little gourd (kundru),other,faq,2025-05-19,2500,3000,2500,2025,5,zaid,8,43,72,28,4,1,500
odisha,bargarh,attabira,pumpkin,other,faq,2025-05-19,1200,1300,1200,2025,5,zaid,8,43,72,64,4,1,100
odisha,bargarh,godabhaga,paddy(dhan)(common),other,faq,2025-05-19,2300,2320,2300,2025,5,zaid,8,43,194,4,4,1,20
odisha,boudh,boudh,banana - green,banana - green,faq,2025-05-19,3500,4200,4000,2025,5,zaid,8,45,195,57,52,1,700
odisha,boudh,boudh,tomato,other,faq,2025-05-19,1800,2200,2000,2025,5,zaid,8,45,195,9,4,1,400
odisha,boudh,khunthabandha,cauliflower,other,faq,2025-05-19,2000,2800,2500,2025,5,zaid,8,45,74,16,4,1,800
odisha,boudh,khunthabandha,tomato,other,faq,2025-05-19,1200,1800,1500,2025,5,zaid,8,45,74,9,4,1,600
odisha,dhenkanal,hindol,bhindi(ladies finger),bhindi,faq,2025-05-19,2000,2500,2200,2025,5,zaid,8,46,75,11,8,1,500
odisha,dhenkanal,hindol,onion,other,non-faq,2025-05-19,1500,2000,1800,2025,5,zaid,8,46,75,12,4,2,500
odisha,dhenkanal,kamakhyanagar,onion,onion,non-faq,2025-05-19,1900,2100,2000,2025,5,zaid,8,46,76,12,9,2,200
odisha,dhenkanal,kamakhyanagar,pumpkin,pumpkin,faq,2025-05-19,1000,1200,1000,2025,5,zaid,8,46,76,64,61,1,200
odisha,ganjam,bhanjanagar,banana - green,banana - green,faq,2025-05-19,2200,2400,2300,2025,5,zaid,8,48,78,57,52,1,200
odisha,ganjam,bhanjanagar,green chilli,green chilly,faq,2025-05-19,3200,3400,3300,2025,5,zaid,8,48,78,36,29,1,200
odisha,jagatsinghpur,rahama,brinjal,other,faq,2025-05-19,3000,5000,4000,2025,5,zaid,8,130,196,30,4,1,2000
odisha,jagatsinghpur,rahama,fish,other,faq,2025-05-19,12000,43000,18000,2025,5,zaid,8,130,196,85,4,1,31000
odisha,jagatsinghpur,rahama,pumpkin,other,faq,2025-05-19,1500,3000,2000,2025,5,zaid,8,130,196,64,4,1,1500
odisha,jagatsinghpur,rahama,rice,other,faq,2025-05-19,3200,6000,4000,2025,5,zaid,8,130,196,87,4,1,2800
odisha,mayurbhanja,karanjia,fish,other,faq,2025-05-19,18000,19000,19000,2025,5,zaid,8,131,197,85,4,1,1000
odisha,mayurbhanja,karanjia,rice,other,faq,2025-05-19,3400,3500,3500,2025,5,zaid,8,131,197,87,4,1,100
odisha,nayagarh,bahadajholla,cauliflower,other,faq,2025-05-19,2865,3000,2970,2025,5,zaid,8,50,81,16,4,1,135
odisha,nayagarh,bahadajholla,cucumbar(kheera),cucumbar,faq,2025-05-19,3875,4000,4000,2025,5,zaid,8,50,81,8,42,1,125
odisha,rayagada,rayagada(muniguda),pumpkin,other,faq,2025-05-19,2000,3000,2500,2025,5,zaid,8,51,83,64,4,1,1000
odisha,sundergarh,panposh,bitter gourd,other,faq,2025-05-19,3500,4000,3800,2025,5,zaid,8,52,198,54,4,1,500
odisha,sundergarh,panposh,bottle gourd,other,faq,2025-05-19,2000,2400,2200,2025,5,zaid,8,52,198,7,4,1,400
odisha,sundergarh,panposh,cucumbar(kheera),other,faq,2025-05-19,3000,3800,3400,2025,5,zaid,8,52,198,8,4,1,800
odisha,sundergarh,panposh,green chilli,other,faq,2025-05-19,4000,5000,4500,2025,5,zaid,8,52,198,36,4,1,1000
odisha,sundergarh,sargipali,bitter gourd,bitter gourd,faq,2025-05-19,3000,3500,3200,2025,5,zaid,8,52,84,54,56,1,500
odisha,sundergarh,sargipali,cucumbar(kheera),other,faq,2025-05-19,1800,2200,2000,2025,5,zaid,8,52,84,8,4,1,400
odisha,sundergarh,sargipali,green chilli,other,faq,2025-05-19,4800,5200,5000,2025,5,zaid,8,52,84,36,4,1,400
punjab,amritsar,rayya,brinjal,brinjal,faq,2025-05-19,900,900,900,2025,5,zaid,9,53,86,30,48,1,0
punjab,amritsar,rayya,onion,red,faq,2025-05-19,2000,2000,2000,2025,5,zaid,9,53,86,12,87,1,0
punjab,fazilka,fazilka,green chilli,other,faq,2025-05-19,1500,2500,2000,2025,5,zaid,9,54,87,36,4,1,1000
punjab,fazilka,fazilka,onion,other,faq,2025-05-19,1000,1800,1500,2025,5,zaid,9,54,87,12,4,1,800
punjab,gurdaspur,kalanaur,bhindi(ladies finger),other,faq,2025-05-19,5000,5000,5000,2025,5,zaid,9,55,88,11,4,1,0
punjab,gurdaspur,kalanaur,capsicum,capsicum,faq,2025-05-19,5000,5000,5000,2025,5,zaid,9,55,88,44,40,1,0
punjab,hoshiarpur,garh shankar,apple,other,medium,2025-05-19,8000,9000,8500,2025,5,zaid,9,56,89,49,4,3,1000
punjab,hoshiarpur,garh shankar,lemon,other,faq,2025-05-19,4500,6000,5000,2025,5,zaid,9,56,89,25,4,1,1500
punjab,hoshiarpur,garh shankar,onion,other,non-faq,2025-05-19,900,1100,1000,2025,5,zaid,9,56,89,12,4,2,200
punjab,hoshiarpur,garh shankar,pomegranate,other,medium,2025-05-19,4500,6000,5500,2025,5,zaid,9,56,89,35,4,3,1500
punjab,hoshiarpur,mukerian(talwara),potato,potato,faq,2025-05-19,800,1200,1000,2025,5,zaid,9,56,90,31,51,1,400
punjab,hoshiarpur,tanda urmur,cabbage,other,faq,2025-05-19,1000,1500,1200,2025,5,zaid,9,56,91,55,4,1,500
punjab,hoshiarpur,tanda urmur,garlic,other,faq,2025-05-19,8000,10000,9000,2025,5,zaid,9,56,91,50,4,1,2000
punjab,hoshiarpur,tanda urmur,tinda,other,faq,2025-05-19,2500,3000,2800,2025,5,zaid,9,56,91,26,4,1,500
punjab,jalandhar,nakodar,bitter gourd,other,faq,2025-05-19,1800,2200,2000,2025,5,zaid,9,57,92,54,4,1,400
punjab,ludhiana,doraha,onion,other,non-faq,2025-05-19,1000,1800,1500,2025,5,zaid,9,58,93,12,4,2,800
punjab,ludhiana,khanna,cauliflower,other,faq,2025-05-19,2000,3000,2500,2025,5,zaid,9,58,94,16,4,1,1000
punjab,ludhiana,khanna,garlic,other,faq,2025-05-19,3500,8000,5000,2025,5,zaid,9,58,94,50,4,1,4500
punjab,ludhiana,khanna,ginger(green),other,faq,2025-05-19,2000,4000,3000,2025,5,zaid,9,58,94,27,4,1,2000
punjab,ludhiana,khanna,onion,other,faq,2025-05-19,800,1800,1200,2025,5,zaid,9,58,94,12,4,1,1000
punjab,ludhiana,sahnewal,cucumbar(kheera),cucumbar,faq,2025-05-19,800,1000,1000,2025,5,zaid,9,58,95,8,42,1,200
punjab,moga,kot ise khan,cucumbar(kheera),other,faq,2025-05-19,500,700,600,2025,5,zaid,9,59,199,8,4,1,200
punjab,moga,kot ise khan,potato,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,9,59,199,31,4,1,200
punjab,moga,kot ise khan,water melon,other,medium,2025-05-19,800,1000,900,2025,5,zaid,9,59,199,39,4,3,200
punjab,moga,nihal singh wala,cucumbar(kheera),other,faq,2025-05-19,500,1500,1000,2025,5,zaid,9,59,96,8,4,1,1000
punjab,moga,nihal singh wala,papaya,other,large,2025-05-19,2800,3200,3000,2025,5,zaid,9,59,96,46,4,4,400
punjab,moga,nihal singh wala,potato,other,faq,2025-05-19,1000,1400,1200,2025,5,zaid,9,59,96,31,4,1,400
punjab,nawanshahr,nawan shahar(subzi mandi),bitter gourd,other,faq,2025-05-19,1500,1800,1700,2025,5,zaid,9,60,97,54,4,1,300
punjab,nawanshahr,nawan shahar(subzi mandi),brinjal,other,faq,2025-05-19,1500,1600,1530,2025,5,zaid,9,60,97,30,4,1,100
punjab,nawanshahr,nawan shahar(subzi mandi),cauliflower,other,faq,2025-05-19,3500,4000,3700,2025,5,zaid,9,60,97,16,4,1,500
punjab,nawanshahr,nawan shahar(subzi mandi),coriander(leaves),other,faq,2025-05-19,3500,4000,3800,2025,5,zaid,9,60,97,1,4,1,500
punjab,nawanshahr,nawan shahar(subzi mandi),cucumbar(kheera),cucumbar,faq,2025-05-19,1600,1900,1700,2025,5,zaid,9,60,97,8,42,1,300
punjab,nawanshahr,nawan shahar(subzi mandi),peach,other,medium,2025-05-19,3700,4000,3800,2025,5,zaid,9,60,97,110,4,3,300
punjab,pathankot,pathankot,capsicum,capsicum,faq,2025-05-19,1600,1800,1800,2025,5,zaid,9,61,98,44,40,1,200
punjab,pathankot,pathankot,cucumbar(kheera),cucumbar,faq,2025-05-19,600,800,800,2025,5,zaid,9,61,98,8,42,1,200
punjab,pathankot,pathankot,grapes,black,medium,2025-05-19,7500,8000,8000,2025,5,zaid,9,61,98,47,132,3,500
punjab,pathankot,pathankot,karbuja(musk melon),other,medium,2025-05-19,2000,2200,2200,2025,5,zaid,9,61,98,37,4,3,200
punjab,pathankot,pathankot,lemon,lemon,faq,2025-05-19,6800,7000,7000,2025,5,zaid,9,61,98,25,20,1,200
punjab,pathankot,pathankot,mousambi(sweet lime),mousambi,medium,2025-05-19,5500,6000,6000,2025,5,zaid,9,61,98,29,34,3,500
punjab,ropar (rupnagar),morinda,banana,medium,medium,2025-05-19,2500,3000,2800,2025,5,zaid,9,63,100,40,73,3,500
punjab,ropar (rupnagar),morinda,bitter gourd,bitter gourd,faq,2025-05-19,2000,2500,2300,2025,5,zaid,9,63,100,54,56,1,500
punjab,ropar (rupnagar),morinda,ginger(green),green ginger,faq,2025-05-19,5000,6000,5500,2025,5,zaid,9,63,100,27,24,1,1000
punjab,ropar (rupnagar),morinda,karbuja(musk melon),karbhuja,medium,2025-05-19,1000,1000,1000,2025,5,zaid,9,63,100,37,30,3,0
punjab,ropar (rupnagar),morinda,mango,dusheri,medium,2025-05-19,8000,8000,8000,2025,5,zaid,9,63,100,14,125,3,0
punjab,ropar (rupnagar),morinda,pomegranate,pomogranate,medium,2025-05-19,10000,10000,10000,2025,5,zaid,9,63,100,35,28,3,0
punjab,ropar (rupnagar),morinda,potato,potato,faq,2025-05-19,700,900,800,2025,5,zaid,9,63,100,31,51,1,200
punjab,ropar (rupnagar),morinda,pumpkin,pumpkin,faq,2025-05-19,800,900,850,2025,5,zaid,9,63,100,64,61,1,100
punjab,sangrur,ahmedgarh,cucumbar(kheera),other,faq,2025-05-19,1000,1200,1200,2025,5,zaid,9,132,200,8,4,1,200
punjab,sangrur,ahmedgarh,squash(chappal kadoo),other,faq,2025-05-19,700,800,800,2025,5,zaid,9,132,200,111,4,1,100
punjab,tarntaran,patti,banana,other,medium,2025-05-19,3000,3500,3200,2025,5,zaid,9,64,102,40,4,3,500
punjab,tarntaran,patti,bhindi(ladies finger),other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,9,64,102,11,4,1,400
punjab,tarntaran,patti,brinjal,other,faq,2025-05-19,500,580,530,2025,5,zaid,9,64,102,30,4,1,80
punjab,tarntaran,patti,cucumbar(kheera),other,faq,2025-05-19,400,500,450,2025,5,zaid,9,64,102,8,4,1,100
punjab,tarntaran,patti,onion,other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,9,64,102,12,4,1,400
punjab,tarntaran,patti,tinda,other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,9,64,102,26,4,1,400
punjab,tarntaran,patti,tomato,other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,9,64,102,9,4,1,400
rajasthan,beawar,beawar,kulthi(horse gram),other,faq,2025-05-19,5300,5350,5325,2025,5,zaid,10,65,103,112,4,1,50
rajasthan,chittorgarh,kapasan,wheat,lokwan,faq,2025-05-19,2400,2800,2600,2025,5,zaid,10,133,201,80,117,1,400
rajasthan,deeg,sikri,mustard,big 100 kg,non-faq,2025-05-19,5780,6200,5990,2025,5,zaid,10,134,202,5,133,2,420
rajasthan,ganganagar,sriganganagar (f&v),cauliflower,other,faq,2025-05-19,700,900,800,2025,5,zaid,10,67,105,16,4,1,200
rajasthan,ganganagar,sriganganagar (f&v),garlic,garlic,faq,2025-05-19,8300,8700,8500,2025,5,zaid,10,67,105,50,49,1,400
rajasthan,ganganagar,sriganganagar (f&v),lime,other,medium,2025-05-19,8800,9200,9000,2025,5,zaid,10,67,105,75,4,3,400
rajasthan,ganganagar,sriganganagar (f&v),onion,other,faq,2025-05-19,900,1300,1100,2025,5,zaid,10,67,105,12,4,1,400
rajasthan,ganganagar,sriganganagar (f&v),sponge gourd,sponge gourd,faq,2025-05-19,2000,2400,2200,2025,5,zaid,10,67,105,52,47,1,400
rajasthan,ganganagar,suratgarh,guar,other,faq,2025-05-19,4470,4470,4470,2025,5,zaid,10,67,203,113,4,1,0
rajasthan,ganganagar,suratgarh,onion,1st sort,faq,2025-05-19,650,800,700,2025,5,zaid,10,67,203,12,81,1,150
rajasthan,ganganagar,suratgarh,wheat,other,faq,2025-05-19,2485,2545,2532,2025,5,zaid,10,67,203,80,4,1,60
rajasthan,jaipur,jaipur (f&v),bhindi(ladies finger),other,faq,2025-05-19,1500,3000,2250,2025,5,zaid,10,69,108,11,4,1,1500
rajasthan,jaipur,jaipur (f&v),bottle gourd,bottle gourd,faq,2025-05-19,800,1000,900,2025,5,zaid,10,69,108,7,26,1,200
rajasthan,jaipur,jaipur (f&v),cluster beans,cluster beans,faq,2025-05-19,3000,4000,3500,2025,5,zaid,10,69,108,33,23,1,1000
rajasthan,jaipur,jaipur (f&v),coriander(leaves),coriander,faq,2025-05-19,1000,1500,1250,2025,5,zaid,10,69,108,1,1,1,500
rajasthan,jaipur,jaipur (f&v),cucumbar(kheera),cucumbar,faq,2025-05-19,1300,1400,1350,2025,5,zaid,10,69,108,8,42,1,100
rajasthan,jaipur,jaipur (f&v),mango,badami,medium,2025-05-19,3000,5500,4250,2025,5,zaid,10,69,108,14,33,3,2500
rajasthan,jaipur,jaipur (f&v),mousambi(sweet lime),other,medium,2025-05-19,2700,4500,3600,2025,5,zaid,10,69,108,29,4,3,1800
rajasthan,jaipur,jaipur (f&v),onion,other,faq,2025-05-19,700,1400,1050,2025,5,zaid,10,69,108,12,4,1,700
rajasthan,jaipur,jaipur (f&v),papaya,other,medium,2025-05-19,2000,4000,3000,2025,5,zaid,10,69,108,46,4,3,2000
rajasthan,jaipur rural,bassi,bajra(pearl millet/cumbu),other,non-faq,2025-05-19,2210,2350,2280,2025,5,zaid,10,70,109,6,4,2,140
rajasthan,jaipur rural,bassi,potato,other,non-faq,2025-05-19,1800,2000,1900,2025,5,zaid,10,70,109,31,4,2,200
rajasthan,jodhpur,jodhpur (grain),cummin seed(jeera),other,faq,2025-05-19,18800,21000,19900,2025,5,zaid,10,71,110,18,4,1,2200
rajasthan,jodhpur,jodhpur (grain),dry chillies,other,faq,2025-05-19,12500,21000,16750,2025,5,zaid,10,71,110,114,4,1,8500
rajasthan,jodhpur,jodhpur (grain),garlic,average,faq,2025-05-19,5000,9000,7000,2025,5,zaid,10,71,110,50,44,1,4000
rajasthan,jodhpur,jodhpur (grain),isabgul (psyllium),other,faq,2025-05-19,9900,11500,10700,2025,5,zaid,10,71,110,115,4,1,1600
rajasthan,kota,kota,black gram (urd beans)(whole),other,faq,2025-05-19,4480,6805,6300,2025,5,zaid,10,72,111,116,4,1,2325
rajasthan,kota,kota,green peas,other,faq,2025-05-19,2851,3501,3500,2025,5,zaid,10,72,111,117,4,1,650
rajasthan,kota,kota,maize,other,faq,2025-05-19,2125,2232,2200,2025,5,zaid,10,72,111,13,4,1,107
telangana,hyderabad,mahboob manison,bottle gourd,bottle gourd,faq,2025-05-19,200,400,300,2025,5,zaid,11,75,114,7,26,1,200
telangana,hyderabad,mahboob manison,brinjal,arkasheela mattigulla,faq,2025-05-19,2500,2500,2500,2025,5,zaid,11,75,114,30,27,1,0
telangana,hyderabad,mahboob manison,onion,2nd sort,faq,2025-05-19,1000,1300,1200,2025,5,zaid,11,75,114,12,134,1,300
telangana,mahbubnagar,gadwal(lezza),paddy(dhan)(common),paddy,faq,2025-05-19,1800,2400,2300,2025,5,zaid,11,135,204,4,5,1,600
telangana,ranga reddy,kukatpally(rythu bazar),bottle gourd,bottle gourd,faq,2025-05-19,900,900,900,2025,5,zaid,11,78,117,7,26,1,0
telangana,ranga reddy,kukatpally(rythu bazar),drumstick,drumstick,faq,2025-05-19,4000,4000,4000,2025,5,zaid,11,78,117,23,18,1,0
telangana,ranga reddy,kukatpally(rythu bazar),french beans (frasbean),french beans (frasbean),faq,2025-05-19,8500,8500,8500,2025,5,zaid,11,78,117,45,135,1,0
telangana,ranga reddy,kukatpally(rythu bazar),onion,1st sort,faq,2025-05-19,1700,1700,1700,2025,5,zaid,11,78,117,12,81,1,0
telangana,ranga reddy,kukatpally(rythu bazar),sweet potato,hosur green,faq,2025-05-19,1800,1800,1800,2025,5,zaid,11,78,117,118,136,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),cucumbar(kheera),cucumbar,faq,2025-05-19,1800,1800,1800,2025,5,zaid,11,78,118,8,42,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),drumstick,drumstick,faq,2025-05-19,500,500,500,2025,5,zaid,11,78,118,23,18,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),french beans (frasbean),french beans (frasbean),faq,2025-05-19,8500,8500,8500,2025,5,zaid,11,78,118,45,135,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),green chilli,green chilly,faq,2025-05-19,4000,4000,4000,2025,5,zaid,11,78,118,36,29,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),tomato,deshi,non-faq,2025-05-19,1300,1300,1300,2025,5,zaid,11,78,118,9,35,2,0
telangana,warangal,warangal,capsicum,capsicum,faq,2025-05-19,4000,4500,4250,2025,5,zaid,11,79,119,44,40,1,500
telangana,warangal,warangal,cluster beans,cluster beans,faq,2025-05-19,2500,3000,2750,2025,5,zaid,11,79,119,33,23,1,500
tripura,gomati,nutanbazar,green chilli,green chilly,faq,2025-05-19,5850,6000,5950,2025,5,zaid,12,80,120,36,29,1,150
tripura,gomati,nutanbazar,potato,local,faq,2025-05-19,2350,2500,2450,2025,5,zaid,12,80,120,31,7,1,150
tripura,khowai,teliamura,banana,champa,medium,2025-05-19,3300,3500,3400,2025,5,zaid,12,81,121,40,137,3,200
tripura,khowai,teliamura,bitter gourd,bitter gourd,faq,2025-05-19,4700,5000,4800,2025,5,zaid,12,81,121,54,56,1,300
tripura,khowai,teliamura,kartali (kantola),kartali (kantola),faq,2025-05-19,4300,4500,4400,2025,5,zaid,12,81,121,119,138,1,200
tripura,khowai,teliamura,rice,masuri,faq,2025-05-19,3800,3950,3900,2025,5,zaid,12,81,121,87,86,1,150
tripura,khowai,teliamura,tomato,deshi,faq,2025-05-19,2700,2900,2800,2025,5,zaid,12,81,121,9,35,1,200
tripura,north tripura,dasda,brinjal,round/long,faq,2025-05-19,2500,3000,2750,2025,5,zaid,12,82,122,30,75,1,500
tripura,south district,barpathari,kartali (kantola),kartali (kantola),faq,2025-05-19,5900,6100,6000,2025,5,zaid,12,83,123,119,138,1,200
uttar pradesh,agra,achnera,onion,red,faq,2025-05-19,1160,1240,1200,2025,5,zaid,13,84,205,12,87,1,80
